time(ms),enconder(steps),inputSignal(8bits)
175500,34329,175
175600,34369,175
175700,34409,175
175800,34449,175
175900,34489,0
176000,34495,0
176100,34495,0
176200,34495,0
176300,34495,0
176400,34495,0
176500,34495,0
176600,34495,0
176700,34495,0
176800,34495,0
176900,34495,0
177000,34495,0
177100,34495,0
177200,34495,0
177300,34495,0
177400,34495,0
177500,34495,0
177600,34495,0
177700,34495,0
177800,34495,0
177900,34495,0
178000,34495,185
178100,34493,185
178200,34493,185
178300,34493,185
178400,34495,185
178500,34526,185
178600,34569,185
178700,34612,185
178800,34656,185
178900,34701,185
179000,34746,185
179100,34791,185
179200,34835,185
179300,34879,185
179400,34924,185
179500,34968,185
179600,35014,185
179700,35059,185
179800,35103,185
179900,35147,185
180000,35192,0
180100,35200,0
180200,35200,0
180300,35200,0
180400,35200,0
180500,35200,0
180600,35200,0
180700,35200,0
180800,35200,0
180900,35200,0
181000,35200,0
181100,35200,0
181200,35200,0
181300,35200,0
181400,35200,0
181500,35200,0
181600,35200,0
181700,35200,0
181800,35200,0
181900,35200,195
182000,35229,195
182100,35275,195
182200,35324,195
182300,35375,195
182400,35424,195
182500,35474,195
182600,35526,195
182700,35575,195
182800,35626,195
182900,35677,195
183000,35727,195
183100,35777,195
183200,35828,195
183300,35879,195
183400,35929,195
183500,35979,195
183600,36029,195
183700,36079,0
183800,36089,0
183900,36089,0
184000,36089,0
184100,36089,0
184200,36089,0
184300,36089,0
184400,36089,0
184500,36089,0
184600,36089,0
184700,36089,0
184800,36089,0
184900,36089,0
185000,36089,0
185100,36089,0
185200,36089,0
185300,36089,0
185400,36089,205
185500,36120,205
185600,36170,205
185700,36224,205
185800,36279,205
185900,36333,205
186000,36388,205
186100,36443,205
186200,36497,205
186300,36553,205
186400,36608,205
186500,36663,205
186600,36718,205
186700,36774,205
186800,36829,205
186900,36885,205
187000,36941,0
187100,36953,0
187200,36953,0
187300,36953,0
187400,36953,0
187500,36953,0
187600,36953,0
187700,36953,0
187800,36953,0
187900,36953,0
188000,36953,0
188100,36953,0
188200,36953,0
188300,36953,0
188400,36953,0
188500,36953,215
188600,36988,215
188700,37043,215
188800,37101,215
188900,37160,215
189000,37220,215
189100,37279,215
189200,37339,215
189300,37399,215
189400,37459,215
189500,37519,215
189600,37580,215
189700,37639,215
189800,37699,215
189900,37759,0
190000,37773,0
190100,37773,0
190200,37773,0
190300,37773,0
190400,37773,0
190500,37773,0
190600,37773,0
190700,37773,0
190800,37773,0
190900,37773,0
191000,37773,0
191100,37773,0
191200,37773,225
191300,37816,225
191400,37877,225
191500,37941,225
191600,38005,225
191700,38070,225
191800,38134,225
191900,38199,225
192000,38264,225
192100,38328,225
192200,38393,225
192300,38457,225
192400,38521,0
192500,38539,0
192600,38539,0
192700,38539,0
192800,38539,0
192900,38539,0
193000,38539,0
193100,38539,0
193200,38539,0
193300,38539,0
193400,38539,0
193500,38539,235
193600,38584,235
193700,38651,235
193800,38720,235
193900,38790,235
194000,38860,235
194100,38930,235
194200,39000,235
194300,39070,235
194400,39139,235
194500,39210,0
194600,39228,0
194700,39228,0
194800,39228,0
194900,39228,0
195000,39228,0
195100,39228,0
195200,39228,0
195300,39228,0
195400,39228,0
195500,39228,0
195600,39228,0
195700,39228,0
195800,39228,0
195900,39228,0
196000,39228,0
196100,39228,0
196200,39228,0
196300,39228,0
196400,39228,0
196500,39228,0
196600,39228,0
196700,39228,0
196800,39228,0
196900,39228,0
197000,39228,165
197100,39228,165
197200,39228,165
197300,39228,165
197400,39228,165
197500,39228,165
197600,39228,165
197700,39228,165
197800,39228,165
197900,39237,165
198000,39265,165
198100,39296,165
198200,39329,165
198300,39363,165
198400,39397,165
198500,39432,165
198600,39468,165
198700,39503,165
198800,39538,165
198900,39574,165
199000,39610,165
199100,39646,165
199200,39682,165
199300,39718,165
199400,39755,0
199500,39759,0
199600,39759,0
199700,39759,0
199800,39759,0
199900,39759,0
200000,39759,0
200100,39759,0
200200,39759,0
200300,39759,0
200400,39759,0
200500,39759,0
200600,39759,0
200700,39759,0
200800,39759,0
200900,39759,0
201000,39759,0
201100,39759,0
201200,39759,0
201300,39759,0
201400,39759,0
201500,39759,0
201600,39759,0
201700,39759,175
201800,39786,175
201900,39824,175
202000,39865,175
202100,39908,175
202200,39949,175
202300,39990,175
202400,40032,175
202500,40073,175
202600,40115,175
202700,40157,175
202800,40199,175
202900,40240,175
203000,40282,175
203100,40324,175
203200,40366,175
203300,40409,175
203400,40451,175
203500,40493,175
203600,40536,175
203700,40578,175
203800,40621,175
203900,40663,0
204000,40672,0
204100,40672,0
204200,40672,0
204300,40672,0
204400,40672,0
204500,40672,0
204600,40672,0
204700,40672,0
204800,40672,0
204900,40672,0
205000,40672,0
205100,40672,0
205200,40672,0
205300,40672,0
205400,40672,0
205500,40672,0
205600,40672,0
205700,40672,0
205800,40672,0
205900,40672,0
206000,40672,185
206100,40698,185
206200,40742,185
206300,40789,185
206400,40837,185
206500,40884,185
206600,40932,185
206700,40980,185
206800,41029,185
206900,41077,185
207000,41125,185
207100,41173,185
207200,41221,185
207300,41269,185
207400,41318,185
207500,41365,185
207600,41414,185
207700,41461,185
207800,41509,185
207900,41556,185
208000,41603,0
208100,41612,0
208200,41612,0
208300,41612,0
208400,41612,0
208500,41612,0
208600,41612,0
208700,41612,0
208800,41612,0
208900,41612,0
209000,41612,0
209100,41612,0
209200,41612,0
209300,41612,0
209400,41612,0
209500,41612,0
209600,41612,0
209700,41612,0
209800,41612,0
209900,41612,195
210000,41636,195
210100,41682,195
210200,41733,195
210300,41784,195
210400,41836,195
210500,41887,195
210600,41939,195
210700,41991,195
210800,42043,195
210900,42095,195
211000,42147,195
211100,42198,195
211200,42248,195
211300,42299,195
211400,42351,195
211500,42402,195
211600,42453,195
211700,42504,0
211800,42513,0
211900,42468,0
212000,42424,0
212100,42380,0
212200,42337,0
212300,42292,0
212400,42247,0
212500,42202,0
212600,42157,0
212700,42111,0
212800,42066,0
212900,42023,0
213000,41979,0
213100,41935,0
213200,41889,0
213300,41846,0
213400,41802,205
213500,41829,205
213600,41877,205
213700,41930,205
213800,41984,205
213900,42038,205
214000,42093,205
214100,42148,205
214200,42204,205
214300,42260,205
214400,42315,205
214500,42372,205
214600,42428,205
214700,42484,205
214800,42540,205
214900,42596,205
215000,42652,0
215100,42665,0
215200,42665,0
215300,42665,0
215400,42665,0
215500,42665,0
215600,42665,0
215700,42665,0
215800,42665,0
215900,42665,0
216000,42665,0
216100,42665,0
216200,42665,0
216300,42665,0
216400,42665,0
216500,42665,215
216600,42698,215
216700,42754,215
216800,42813,215
216900,42873,215
217000,42934,215
217100,42994,215
217200,43055,215
217300,43115,215
217400,43176,215
217500,43237,215
217600,43298,215
217700,43359,215
217800,43421,215
217900,43482,0
218000,43497,0
218100,43497,0
218200,43497,0
218300,43497,0
218400,43497,0
218500,43497,0
218600,43497,0
218700,43497,0
218800,43497,0
218900,43497,0
219000,43497,0
219100,43497,0
219200,43497,225
219300,43535,225
219400,43596,225
219500,43661,225
219600,43727,225
219700,43792,225
219800,43858,225
219900,43925,225
220000,43991,225
220100,44058,225
220200,44124,225
220300,44190,225
220400,44257,0
220500,44273,0
220600,44273,0
220700,44273,0
220800,44273,0
220900,44273,0
221000,44273,0
221100,44273,0
221200,44273,0
221300,44273,0
221400,44273,0
221500,44273,235
221600,44317,235
221700,44381,235
221800,44448,235
221900,44518,235
222000,44587,235
222100,44658,235
222200,44728,235
222300,44799,235
222400,44870,235
222500,44941,0
222600,44960,0
222700,44960,0
222800,44960,0
222900,44960,0
223000,44960,0
223100,44960,0
223200,44960,0
223300,44960,0
223400,44960,0
223500,44960,0
223600,44960,0
223700,44960,0
223800,44960,0
223900,44960,0
224000,44960,0
224100,44960,0
224200,44960,0
224300,44960,0
224400,44960,0
224500,44960,0
224600,44960,0
224700,44960,0
224800,44960,0
224900,44960,0
225000,44960,165
225100,44981,165
225200,45013,165
225300,45047,165
225400,45082,165
225500,45117,165
225600,45153,165
225700,45189,165
225800,45225,165
225900,45261,165
226000,45298,165
226100,45335,165
226200,45372,165
226300,45409,165
226400,45445,165
226500,45482,165
226600,45519,165
226700,45556,165
226800,45593,165
226900,45631,165
227000,45667,165
227100,45705,165
227200,45742,165
227300,45780,165
227400,45818,0
227500,45824,0
227600,45824,0
227700,45824,0
227800,45824,0
227900,45824,0
228000,45824,0
228100,45824,0
228200,45824,0
228300,45824,0
228400,45824,0
228500,45824,0
228600,45824,0
228700,45824,0
228800,45824,0
228900,45824,0
229000,45824,0
229100,45824,0
229200,45824,0
229300,45824,0
229400,45824,0
229500,45824,0
229600,45824,0
229700,45824,175
229800,45849,175
229900,45888,175
230000,45929,175
230100,45971,175
230200,46012,175
230300,46053,175
230400,46094,175
230500,46137,175
230600,46178,175
230700,46219,175
230800,46261,175
230900,46304,175
231000,46345,175
231100,46387,175
231200,46429,175
231300,46470,175
231400,46512,175
231500,46555,175
231600,46597,175
231700,46639,175
231800,46682,175
231900,46723,0
232000,46730,0
232100,46730,0
232200,46730,0
232300,46730,0
232400,46730,0
232500,46730,0
232600,46730,0
232700,46730,0
232800,46730,0
232900,46730,0
233000,46730,0
233100,46730,0
233200,46730,0
233300,46730,0
233400,46730,0
233500,46730,0
233600,46730,0
233700,46730,0
233800,46730,0
233900,46730,0
234000,46730,185
234100,46759,185
234200,46802,185
234300,46848,185
234400,46894,185
234500,46940,185
234600,46987,185
234700,47034,185
234800,47080,185
234900,47127,185
235000,47174,185
235100,47221,185
235200,47268,185
235300,47315,185
235400,47362,185
235500,47409,185
235600,47457,185
235700,47504,185
235800,47552,185
235900,47599,185
236000,47646,0
236100,47655,0
236200,47655,0
236300,47655,0
236400,47655,0
236500,47655,0
236600,47655,0
236700,47655,0
236800,47655,0
236900,47655,0
237000,47655,0
237100,47655,0
237200,47655,0
237300,47655,0
237400,47655,0
237500,47655,0
237600,47655,0
237700,47655,0
237800,47655,0
237900,47655,195
238000,47686,195
238100,47731,195
238200,47780,195
238300,47828,195
238400,47878,195
238500,47929,195
238600,47979,195
238700,48030,195
238800,48080,195
238900,48130,195
239000,48181,195
239100,48231,195
239200,48282,195
239300,48332,195
239400,48383,195
239500,48433,195
239600,48484,195
239700,48535,0
239800,48546,0
239900,48546,0
240000,48546,0
240100,48546,0
240200,48546,0
240300,48546,0
240400,48546,0
240500,48546,0
240600,48546,0
240700,48546,0
240800,48546,0
240900,48546,0
241000,48546,0
241100,48546,0
241200,48546,0
241300,48546,0
241400,48546,205
241500,48581,205
241600,48633,205
241700,48688,205
241800,48743,205
241900,48799,205
242000,48854,205
242100,48909,205
242200,48965,205
242300,49021,205
242400,49074,205
242500,49124,205
242600,49176,205
242700,49228,205
242800,49281,205
242900,49334,205
243000,49387,0
243100,49398,0
243200,49398,0
243300,49398,0
243400,49398,0
243500,49398,0
243600,49398,0
243700,49398,0
243800,49398,0
243900,49398,0
244000,49398,0
244100,49398,0
244200,49398,0
244300,49398,0
244400,49398,0
244500,49398,215
244600,49433,215
244700,49488,215
244800,49546,215
244900,49605,215
245000,49664,215
245100,49723,215
245200,49783,215
245300,49842,215
245400,49902,215
245500,49962,215
245600,50021,215
245700,50081,215
245800,50142,215
245900,50201,0
246000,50215,0
246100,50215,0
246200,50215,0
246300,50215,0
246400,50215,0
246500,50215,0
246600,50215,0
246700,50215,0
246800,50215,0
246900,50215,0
247000,50215,0
247100,50215,0
247200,50215,225
247300,50258,225
247400,50320,225
247500,50385,225
247600,50449,225
247700,50513,225
247800,50578,225
247900,50643,225
248000,50707,225
248100,50772,225
248200,50836,225
248300,50901,225
248400,50966,0
248500,50983,0
248600,50983,0
248700,50983,0
248800,50983,0
248900,50983,0
249000,50983,0
249100,50983,0
249200,50983,0
249300,50983,0
249400,50983,0
249500,50983,235
249600,51030,235
249700,51096,235
249800,51166,235
249900,51235,235
250000,51305,235
250100,51375,235
250200,51445,235
250300,51515,235
250400,51584,235
250500,51652,0
250600,51669,0
250700,51669,0
250800,51669,0
250900,51669,0
251000,51669,0
251100,51669,0
251200,51669,0
251300,51669,0
251400,51669,0
251500,51669,0
251600,51669,0
251700,51669,0
251800,51669,0
251900,51669,0
252000,51669,0
252100,51669,0
252200,51669,0
252300,51669,0
252400,51669,0
252500,51669,0
252600,51669,0
252700,51669,0
252800,51669,0
252900,51669,0
253000,51669,165
253100,51688,165
253200,51719,165
253300,51752,165
253400,51785,165
253500,51819,165
253600,51854,165
253700,51888,165
253800,51922,165
253900,51957,165
254000,51991,165
254100,52026,165
254200,52061,165
254300,52096,165
254400,52131,165
254500,52166,165
254600,52200,165
254700,52236,165
254800,52271,165
254900,52307,165
255000,52342,165
255100,52378,165
255200,52413,165
255300,52448,165
255400,52484,0
255500,52489,0
255600,52489,0
255700,52489,0
255800,52489,0
255900,52489,0
256000,52489,0
256100,52489,0
256200,52489,0
256300,52489,0
256400,52489,0
256500,52489,0
256600,52489,0
256700,52489,0
256800,52489,0
256900,52489,0
257000,52489,0
257100,52489,0
257200,52489,0
257300,52489,0
257400,52489,0
257500,52489,0
257600,52489,0
257700,52489,175
257800,52506,175
257900,52541,175
258000,52581,175
258100,52620,175
258200,52661,175
258300,52702,175
258400,52742,175
258500,52783,175
258600,52825,175
258700,52866,175
258800,52907,175
258900,52948,175
259000,52990,175
259100,53031,175
259200,53072,175
259300,53114,175
259400,53155,175
259500,53196,175
259600,53238,175
259700,53280,175
259800,53321,175
259900,53363,0
260000,53370,0
260100,53370,0
260200,53370,0
260300,53370,0
260400,53370,0
260500,53370,0
260600,53370,0
260700,53370,0
260800,53370,0
260900,53370,0
261000,53370,0
261100,53370,0
261200,53370,0
261300,53370,0
261400,53370,0
261500,53370,0
261600,53370,0
261700,53370,0
261800,53370,0
261900,53370,0
262000,53370,185
262100,53398,185
262200,53440,185
262300,53485,185
262400,53528,185
262500,53571,185
262600,53616,185
262700,53660,185
262800,53705,185
262900,53751,185
263000,53797,185
263100,53843,185
263200,53889,185
263300,53935,185
263400,53981,185
263500,54027,185
263600,54074,185
263700,54121,185
263800,54168,185
263900,54214,185
264000,54261,0
264100,54269,0
264200,54269,0
264300,54269,0
264400,54269,0
264500,54269,0
264600,54269,0
264700,54269,0
264800,54269,0
264900,54269,0
265000,54269,0
265100,54269,0
265200,54269,0
265300,54269,0
265400,54269,0
265500,54269,0
265600,54269,0
265700,54269,0
265800,54269,0
265900,54269,195
266000,54269,195
266100,54284,195
266200,54327,195
266300,54374,195
266400,54422,195
266500,54470,195
266600,54519,195
266700,54568,195
266800,54617,195
266900,54666,195
267000,54716,195
267100,54765,195
267200,54815,195
267300,54865,195
267400,54915,195
267500,54965,195
267600,55015,195
267700,55066,0
267800,55076,0
267900,55076,0
268000,55076,0
268100,55076,0
268200,55076,0
268300,55076,0
268400,55076,0
268500,55076,0
268600,55076,0
268700,55076,0
268800,55076,0
268900,55076,0
269000,55076,0
269100,55076,0
269200,55076,0
269300,55076,0
269400,55076,205
269500,55111,205
269600,55164,205
269700,55218,205
269800,55273,205
269900,55328,205
270000,55383,205
270100,55438,205
270200,55493,205
270300,55548,205
270400,55602,205
270500,55657,205
270600,55712,205
270700,55766,205
270800,55821,205
270900,55875,205
271000,55931,0
271100,55943,0
271200,55943,0
271300,55943,0
271400,55943,0
271500,55943,0
271600,55943,0
271700,55943,0
271800,55943,0
271900,55943,0
272000,55943,0
272100,55943,0
272200,55943,0
272300,55943,0
272400,55943,0
272500,55943,215
272600,55975,215
272700,56030,215
272800,56088,215
272900,56145,215
273000,56204,215
273100,56262,215
273200,56321,215
273300,56381,215
273400,56440,215
273500,56499,215
273600,56558,215
273700,56617,215
273800,56676,215
273900,56736,0
274000,56750,0
274100,56750,0
274200,56750,0
274300,56750,0
274400,56750,0
274500,56750,0
274600,56750,0
274700,56750,0
274800,56750,0
274900,56750,0
275000,56750,0
275100,56750,0
275200,56750,225
275300,56789,225
275400,56850,225
275500,56913,225
275600,56978,225
275700,57042,225
275800,57106,225
275900,57170,225
276000,57235,225
276100,57299,225
276200,57363,225
276300,57428,225
276400,57492,0
276500,57509,0
276600,57509,0
276700,57509,0
276800,57509,0
276900,57509,0
277000,57509,0
277100,57509,0
277200,57509,0
277300,57509,0
277400,57509,0
277500,57509,235
277600,57556,235
277700,57623,235
277800,57692,235
277900,57761,235
278000,57830,235
278100,57900,235
278200,57969,235
278300,58039,235
278400,58108,235
278500,58178,0
278600,58196,0
278700,58196,0
278800,58196,0
278900,58196,0
279000,58196,0
279100,58196,0
279200,58196,0
279300,58196,0
279400,58196,0
279500,58196,0
279600,58196,0
279700,58196,0
279800,58196,0
279900,58196,0
280000,58196,0
280100,58196,0
280200,58196,0
280300,58196,0
280400,58196,0
280500,58196,0
280600,58196,0
280700,58196,0
280800,58196,0
280900,58196,0
281000,58196,165
281100,58215,165
281200,58246,165
281300,58280,165
281400,58313,165
281500,58348,165
281600,58383,165
281700,58418,165
281800,58453,165
281900,58488,165
282000,58523,165
282100,58557,165
282200,58592,165
282300,58627,165
282400,58661,165
282500,58696,165
282600,58732,165
282700,58767,165
282800,58803,165
282900,58838,165
283000,58874,165
283100,58910,165
283200,58946,165
283300,58982,165
283400,59017,0
283500,59022,0
283600,59022,0
283700,59022,0
283800,59022,0
283900,59022,0
284000,59022,0
284100,59022,0
284200,59022,0
284300,59022,0
284400,59022,0
284500,59022,0
284600,59022,0
284700,59022,0
284800,59022,0
284900,59022,0
285000,59022,0
285100,59022,0
285200,59022,0
285300,59022,0
285400,59022,0
285500,59022,0
285600,59022,0
285700,59022,175
285800,59045,175
285900,59083,175
286000,59123,175
286100,59165,175
286200,59206,175
286300,59247,175
286400,59289,175
286500,59330,175
286600,59371,175
286700,59412,175
286800,59454,175
286900,59495,175
287000,59537,175
287100,59579,175
287200,59621,175
287300,59663,175
287400,59705,175
287500,59746,175
287600,59788,175
287700,59830,175
287800,59872,175
287900,59913,0
288000,59920,0
288100,59920,0
288200,59920,0
288300,59920,0
288400,59920,0
288500,59920,0
288600,59920,0
288700,59920,0
288800,59920,0
288900,59920,0
289000,59920,0
289100,59920,0
289200,59920,0
289300,59920,0
289400,59920,0
289500,59920,0
289600,59920,0
289700,59920,0
289800,59920,0
289900,59920,0
290000,59920,185
290100,59945,185
290200,59988,185
290300,60034,185
290400,60080,185
290500,60127,185
290600,60174,185
290700,60221,185
290800,60268,185
290900,60315,185
291000,60361,185
291100,60409,185
291200,60455,185
291300,60501,185
291400,60548,185
291500,60594,185
291600,60641,185
291700,60688,185
291800,60735,185
291900,60782,185
292000,60830,0
292100,60838,0
292200,60838,0
292300,60838,0
292400,60838,0
292500,60838,0
292600,60838,0
292700,60838,0
292800,60838,0
292900,60838,0
293000,60838,0
293100,60838,0
293200,60838,0
293300,60838,0
293400,60838,0
293500,60838,0
293600,60838,0
293700,60838,0
293800,60838,0
293900,60838,195
294000,60869,195
294100,60917,195
294200,60967,195
294300,61018,195
294400,61069,195
294500,61121,195
294600,61173,195
294700,61224,195
294800,61276,195
294900,61327,195
295000,61379,195
295100,61430,195
295200,61481,195
295300,61532,195
295400,61584,195
295500,61635,195
295600,61687,195
295700,61738,0
295800,61749,0
295900,61749,0
296000,61749,0
296100,61749,0
296200,61749,0
296300,61749,0
296400,61749,0
296500,61749,0
296600,61749,0
296700,61749,0
296800,61749,0
296900,61749,0
297000,61749,0
297100,61749,0
297200,61749,0
297300,61749,0
297400,61749,205
297500,61782,205
297600,61834,205
297700,61890,205
297800,61947,205
297900,62002,205
298000,62059,205
298100,62115,205
298200,62171,205
298300,62226,205
298400,62281,205
298500,62336,205
298600,62392,205
298700,62447,205
298800,62502,205
298900,62559,205
299000,62615,0
299100,62627,0
299200,62627,0
299300,62627,0
299400,62627,0
299500,62627,0
299600,62627,0
299700,62627,0
299800,62627,0
299900,62627,0
300000,62627,0
